Customer_ID,Customer_Name,Age,Gender,Location,Order_ID,Order_Date,Product_Category,Product_Name,Purchase_Amount ($),Payment_Method,Recency (Days),Frequency (Orders),Monetary (Total Spend $)
C0975,Customer 975,43,Female,Miami,O1975,2025-09-01,Beauty,Lipstick,953,Debit Card,25,33,31449
C0976,Customer 976,21,Male,Houston,O1976,2025-09-02,Home Decor,Table Lamp,464,PayPal,325,38,17632
C0977,Customer 977,36,Male,Los Angeles,O1977,2025-09-03,Fashion,Handbag,1137,Credit Card,183,45,51165
C0978,Customer 978,37,Male,Chicago,O1978,2025-09-04,Sports,Lipstick,955,Net Banking,168,46,43930
C0979,Customer 979,50,Female,Chicago,O1979,2025-09-05,Beauty,Running Shoes,610,Credit Card,338,35,21350
C0980,Customer 980,37,Male,Miami,O1980,2025-09-06,Home Decor,Running Shoes,662,Debit Card,178,43,28466
C0981,Customer 981,29,Female,Miami,O1981,2025-09-07,Home Decor,Lipstick,734,Credit Card,95,3,2202
C0982,Customer 982,64,Female,New York,O1982,2025-09-08,Fashion,Handbag,242,Net Banking,33,19,4598
C0983,Customer 983,18,Female,New York,O1983,2025-09-09,Fashion,Lipstick,1427,Net Banking,111,10,14270
C0984,Customer 984,43,Female,New York,O1984,2025-09-10,Electronics,Lipstick,1534,Debit Card,146,27,41418
C0985,Customer 985,31,Female,Miami,O1985,2025-09-11,Beauty,Table Lamp,1728,Net Banking,231,15,25920
C0986,Customer 986,55,Female,Miami,O1986,2025-09-12,Electronics,Running Shoes,260,PayPal,272,11,2860
C0987,Customer 987,54,Female,Miami,O1987,2025-09-13,Home Decor,Table Lamp,1554,Net Banking,336,47,73038
C0988,Customer 988,28,Male,Chicago,O1988,2025-09-14,Sports,Table Lamp,88,PayPal,38,26,2288
C0989,Customer 989,53,Male,Miami,O1989,2025-09-15,Sports,Lipstick,1085,Credit Card,135,24,26040
C0990,Customer 990,30,Female,Chicago,O1990,2025-09-16,Fashion,Table Lamp,907,PayPal,334,13,11791
C0991,Customer 991,60,Female,New York,O1991,2025-09-17,Sports,Running Shoes,930,PayPal,235,32,29760
C0992,Customer 992,20,Male,New York,O1992,2025-09-18,Sports,Table Lamp,790,Credit Card,319,37,29230
C0993,Customer 993,50,Female,New York,O1993,2025-09-19,Sports,Running Shoes,235,Net Banking,345,4,940
C0994,Customer 994,23,Male,Los Angeles,O1994,2025-09-20,Home Decor,Table Lamp,1084,PayPal,160,13,14092
C0995,Customer 995,27,Male,Los Angeles,O1995,2025-09-21,Sports,Running Shoes,1219,Net Banking,38,9,10971
C0996,Customer 996,22,Male,Houston,O1996,2025-09-22,Sports,Table Lamp,1067,Credit Card,150,49,52283
C0997,Customer 997,40,Female,Houston,O1997,2025-09-23,Sports,Table Lamp,812,Debit Card,308,34,27608
C0998,Customer 998,27,Female,Houston,O1998,2025-09-24,Electronics,Handbag,751,Net Banking,29,37,27787
C0999,Customer 999,61,Male,Los Angeles,O1999,2025-09-25,Home Decor,Running Shoes,140,Net Banking,144,48,6720
C1000,Customer 1000,19,Male,Los Angeles,O2000,2025-09-26,Fashion,Running Shoes,1032,Debit Card,76,7,7224
C1001,Customer 1001,30,Male,Houston,O2001,2025-09-27,Electronics,Running Shoes,641,Debit Card,145,1,641
C1002,Customer 1002,57,Male,Houston,O2002,2025-09-28,Beauty,Smartphone,1476,Credit Card,229,12,17712
C1003,Customer 1003,19,Male,Miami,O2003,2025-09-29,Home Decor,Table Lamp,847,Net Banking,64,21,17787
C1004,Customer 1004,37,Female,Houston,O2004,2025-09-30,Home Decor,Running Shoes,768,Net Banking,347,11,8448
C1005,Customer 1005,18,Male,Miami,O2005,2025-10-01,Beauty,Smartphone,1465,Credit Card,345,44,64460
C1006,Customer 1006,54,Female,Chicago,O2006,2025-10-02,Beauty,Handbag,713,Net Banking,269,44,31372
C1007,Customer 1007,26,Male,Los Angeles,O2007,2025-10-03,Beauty,Running Shoes,506,PayPal,328,44,22264
C1008,Customer 1008,34,Female,Houston,O2008,2025-10-04,Fashion,Running Shoes,1436,PayPal,184,14,20104
C1009,Customer 1009,26,Female,Los Angeles,O2009,2025-10-05,Sports,Smartphone,332,PayPal,261,34,11288
C1010,Customer 1010,28,Female,Los Angeles,O2010,2025-10-06,Home Decor,Table Lamp,1243,Net Banking,268,34,42262
C1011,Customer 1011,32,Female,Los Angeles,O2011,2025-10-07,Sports,Handbag,624,PayPal,169,25,15600
C1012,Customer 1012,41,Female,Chicago,O2012,2025-10-08,Sports,Running Shoes,338,PayPal,259,4,1352
C1013,Customer 1013,55,Female,New York,O2013,2025-10-09,Beauty,Table Lamp,1405,Credit Card,227,26,36530
C1014,Customer 1014,52,Male,Houston,O2014,2025-10-10,Fashion,Handbag,1493,Credit Card,33,16,23888
C1015,Customer 1015,47,Female,New York,O2015,2025-10-11,Electronics,Lipstick,142,Debit Card,214,10,1420
C1016,Customer 1016,48,Male,New York,O2016,2025-10-12,Fashion,Lipstick,844,Debit Card,50,45,37980
C1017,Customer 1017,22,Female,New York,O2017,2025-10-13,Sports,Handbag,660,Debit Card,210,2,1320
C1018,Customer 1018,61,Female,Los Angeles,O2018,2025-10-14,Fashion,Smartphone,130,Debit Card,29,35,4550
C1019,Customer 1019,31,Male,Miami,O2019,2025-10-15,Beauty,Handbag,615,Credit Card,39,19,11685
C1020,Customer 1020,28,Female,Los Angeles,O2020,2025-10-16,Electronics,Handbag,1485,Credit Card,347,6,8910
C1021,Customer 1021,26,Male,Los Angeles,O2021,2025-10-17,Beauty,Smartphone,974,Credit Card,100,19,18506
C1022,Customer 1022,51,Male,New York,O2022,2025-10-18,Electronics,Smartphone,138,PayPal,173,8,1104
C1023,Customer 1023,29,Male,Los Angeles,O2023,2025-10-19,Sports,Table Lamp,1124,PayPal,17,14,15736
C1024,Customer 1024,52,Male,New York,O2024,2025-10-20,Electronics,Table Lamp,1637,Debit Card,56,10,16370
C1025,Customer 1025,52,Female,Miami,O2025,2025-10-21,Electronics,Smartphone,1608,PayPal,226,3,4824
C1026,Customer 1026,18,Female,Houston,O2026,2025-10-22,Electronics,Lipstick,38,Net Banking,46,38,1444
C1027,Customer 1027,57,Male,New York,O2027,2025-10-23,Fashion,Lipstick,731,Credit Card,67,29,21199
C1028,Customer 1028,39,Female,Miami,O2028,2025-10-24,Fashion,Handbag,1557,Debit Card,197,15,23355
C1029,Customer 1029,46,Female,Houston,O2029,2025-10-25,Sports,Running Shoes,342,Debit Card,142,23,7866
C1030,Customer 1030,25,Male,Chicago,O2030,2025-10-26,Electronics,Handbag,1330,Net Banking,323,23,30590
C1031,Customer 1031,28,Female,New York,O2031,2025-10-27,Home Decor,Handbag,1163,PayPal,23,18,20934
C1032,Customer 1032,58,Male,New York,O2032,2025-10-28,Sports,Running Shoes,1326,Debit Card,94,46,60996
C1033,Customer 1033,54,Male,Chicago,O2033,2025-10-29,Electronics,Smartphone,1206,PayPal,242,19,22914
C1034,Customer 1034,31,Female,Chicago,O2034,2025-10-30,Electronics,Lipstick,1753,PayPal,237,28,49084
C1035,Customer 1035,47,Female,New York,O2035,2025-10-31,Fashion,Handbag,953,Net Banking,54,26,24778
C1036,Customer 1036,52,Female,Chicago,O2036,2025-11-01,Sports,Running Shoes,1057,Debit Card,138,10,10570
C1037,Customer 1037,38,Male,Los Angeles,O2037,2025-11-02,Electronics,Table Lamp,1132,PayPal,333,47,53204
C1038,Customer 1038,54,Male,Houston,O2038,2025-11-03,Electronics,Handbag,1439,PayPal,272,4,5756
C1039,Customer 1039,22,Female,Houston,O2039,2025-11-04,Sports,Lipstick,365,Net Banking,41,2,730
C1040,Customer 1040,36,Female,Houston,O2040,2025-11-05,Home Decor,Smartphone,148,Net Banking,98,3,444
C1041,Customer 1041,31,Female,Los Angeles,O2041,2025-11-06,Sports,Handbag,1536,PayPal,183,7,10752
C1042,Customer 1042,43,Female,Chicago,O2042,2025-11-07,Sports,Handbag,1859,Net Banking,128,16,29744
C1043,Customer 1043,21,Male,Miami,O2043,2025-11-08,Home Decor,Running Shoes,1207,PayPal,229,31,37417
C1044,Customer 1044,42,Female,Chicago,O2044,2025-11-09,Sports,Table Lamp,38,Debit Card,317,10,380
C1045,Customer 1045,62,Male,New York,O2045,2025-11-10,Electronics,Table Lamp,940,Credit Card,86,19,17860
C1046,Customer 1046,59,Male,Houston,O2046,2025-11-11,Sports,Smartphone,505,Net Banking,256,28,14140
C1047,Customer 1047,42,Female,Chicago,O2047,2025-11-12,Home Decor,Lipstick,1023,Credit Card,209,17,17391
C1048,Customer 1048,35,Female,Miami,O2048,2025-11-13,Beauty,Smartphone,664,PayPal,215,28,18592
C1049,Customer 1049,57,Female,New York,O2049,2025-11-14,Sports,Handbag,837,PayPal,100,19,15903
C1050,Customer 1050,25,Male,Los Angeles,O2050,2025-11-15,Fashion,Handbag,360,PayPal,49,37,13320
C1051,Customer 1051,56,Female,Los Angeles,O2051,2025-11-16,Electronics,Table Lamp,563,Credit Card,201,23,12949
C1052,Customer 1052,57,Female,Miami,O2052,2025-11-17,Electronics,Lipstick,308,PayPal,258,20,6160
C1053,Customer 1053,31,Male,New York,O2053,2025-11-18,Fashion,Running Shoes,1753,Net Banking,178,13,22789
C1054,Customer 1054,49,Female,Houston,O2054,2025-11-19,Fashion,Lipstick,1875,Debit Card,245,13,24375
C1055,Customer 1055,55,Male,Chicago,O2055,2025-11-20,Sports,Handbag,1978,Debit Card,123,43,85054
C1056,Customer 1056,50,Female,New York,O2056,2025-11-21,Fashion,Running Shoes,1225,Net Banking,342,11,13475
C1057,Customer 1057,40,Male,Los Angeles,O2057,2025-11-22,Beauty,Lipstick,1705,Debit Card,171,48,81840
C1058,Customer 1058,32,Female,Miami,O2058,2025-11-23,Home Decor,Lipstick,73,Credit Card,333,15,1095
C1059,Customer 1059,50,Female,Miami,O2059,2025-11-24,Fashion,Running Shoes,764,PayPal,136,17,12988
C1060,Customer 1060,42,Male,Chicago,O2060,2025-11-25,Fashion,Handbag,779,PayPal,59,28,21812
C1061,Customer 1061,34,Male,Miami,O2061,2025-11-26,Beauty,Lipstick,1697,PayPal,193,19,32243
C1062,Customer 1062,50,Female,Miami,O2062,2025-11-27,Electronics,Running Shoes,1248,Credit Card,268,4,4992
C1063,Customer 1063,64,Male,New York,O2063,2025-11-28,Electronics,Handbag,843,Credit Card,260,22,18546
C1064,Customer 1064,19,Male,Houston,O2064,2025-11-29,Sports,Running Shoes,175,Credit Card,95,22,3850
C1065,Customer 1065,31,Male,Chicago,O2065,2025-11-30,Beauty,Running Shoes,1576,Net Banking,125,37,58312
C1066,Customer 1066,57,Male,New York,O2066,2025-12-01,Home Decor,Lipstick,1916,Credit Card,41,39,74724
C1067,Customer 1067,57,Female,Houston,O2067,2025-12-02,Home Decor,Handbag,1265,Debit Card,254,34,43010
C1068,Customer 1068,56,Female,New York,O2068,2025-12-03,Beauty,Lipstick,1827,Net Banking,7,33,60291
C1069,Customer 1069,23,Male,New York,O2069,2025-12-04,Home Decor,Smartphone,1574,Net Banking,216,44,69256
C1070,Customer 1070,23,Male,Miami,O2070,2025-12-05,Electronics,Smartphone,1228,Net Banking,69,42,51576
C1071,Customer 1071,20,Male,Houston,O2071,2025-12-06,Home Decor,Handbag,515,Credit Card,69,40,20600
C1072,Customer 1072,24,Male,Chicago,O2072,2025-12-07,Home Decor,Running Shoes,1367,Net Banking,81,33,45111
C1073,Customer 1073,25,Female,Chicago,O2073,2025-12-08,Beauty,Lipstick,1801,Credit Card,30,12,21612
C1074,Customer 1074,59,Female,Houston,O2074,2025-12-09,Beauty,Lipstick,802,Credit Card,73,2,1604
C1075,Customer 1075,32,Male,Miami,O2075,2025-12-10,Home Decor,Handbag,1337,Net Banking,262,28,37436
C1076,Customer 1076,64,Male,Los Angeles,O2076,2025-12-11,Fashion,Handbag,842,PayPal,89,10,8420
C1077,Customer 1077,46,Male,New York,O2077,2025-12-12,Beauty,Smartphone,1470,PayPal,208,22,32340
C1078,Customer 1078,50,Female,Miami,O2078,2025-12-13,Sports,Table Lamp,1356,Net Banking,213,17,23052
C1079,Customer 1079,47,Male,Houston,O2079,2025-12-14,Sports,Handbag,1535,PayPal,322,26,39910
C1080,Customer 1080,56,Female,New York,O2080,2025-12-15,Electronics,Table Lamp,867,Debit Card,266,3,2601
C1081,Customer 1081,44,Male,Chicago,O2081,2025-12-16,Home Decor,Handbag,1947,Debit Card,293,7,13629
C1082,Customer 1082,53,Female,Los Angeles,O2082,2025-12-17,Fashion,Running Shoes,1426,Credit Card,207,44,62744
C1083,Customer 1083,46,Male,Chicago,O2083,2025-12-18,Electronics,Running Shoes,815,PayPal,333,8,6520
C1084,Customer 1084,55,Female,Houston,O2084,2025-12-19,Home Decor,Smartphone,1632,Debit Card,77,20,32640
C1085,Customer 1085,50,Male,New York,O2085,2025-12-20,Beauty,Smartphone,1182,Net Banking,288,12,14184
C1086,Customer 1086,54,Male,Houston,O2086,2025-12-21,Sports,Table Lamp,770,PayPal,47,35,26950
C1087,Customer 1087,44,Male,New York,O2087,2025-12-22,Fashion,Handbag,842,Debit Card,110,17,14314
C1088,Customer 1088,50,Female,Miami,O2088,2025-12-23,Sports,Lipstick,1438,Debit Card,200,28,40264
C1089,Customer 1089,21,Male,Los Angeles,O2089,2025-12-24,Beauty,Smartphone,292,Net Banking,210,41,11972
C1090,Customer 1090,39,Female,Miami,O2090,2025-12-25,Home Decor,Lipstick,1395,Credit Card,154,10,13950
C1091,Customer 1091,19,Female,Miami,O2091,2025-12-26,Beauty,Lipstick,388,Net Banking,10,22,8536
C1092,Customer 1092,27,Male,Houston,O2092,2025-12-27,Beauty,Handbag,207,Credit Card,353,38,7866
C1093,Customer 1093,22,Male,Los Angeles,O2093,2025-12-28,Sports,Table Lamp,1024,Debit Card,157,33,33792
C1094,Customer 1094,27,Male,New York,O2094,2025-12-29,Fashion,Handbag,1033,Credit Card,261,22,22726
C1095,Customer 1095,50,Female,New York,O2095,2025-12-30,Beauty,Smartphone,565,Debit Card,77,44,24860
C1096,Customer 1096,55,Male,Chicago,O2096,2025-12-31,Sports,Lipstick,365,Debit Card,257,37,13505
C1097,Customer 1097,30,Female,New York,O2097,2026-01-01,Fashion,Handbag,1573,PayPal,131,13,20449
C1098,Customer 1098,48,Female,Houston,O2098,2026-01-02,Home Decor,Handbag,1462,Credit Card,67,27,39474
C1099,Customer 1099,64,Male,Miami,O2099,2026-01-03,Home Decor,Handbag,1050,Credit Card,228,15,15750
C1100,Customer 1100,53,Male,Miami,O2100,2026-01-04,Electronics,Smartphone,648,Credit Card,163,22,14256
C1101,Customer 1101,62,Male,Miami,O2101,2026-01-05,Sports,Table Lamp,388,Net Banking,15,30,11640
C1102,Customer 1102,41,Male,Los Angeles,O2102,2026-01-06,Fashion,Handbag,689,PayPal,232,43,29627
C1103,Customer 1103,32,Male,New York,O2103,2026-01-07,Beauty,Smartphone,515,PayPal,195,40,20600
C1104,Customer 1104,46,Male,Houston,O2104,2026-01-08,Home Decor,Lipstick,1789,PayPal,349,37,66193
C1105,Customer 1105,25,Female,Los Angeles,O2105,2026-01-09,Fashion,Running Shoes,908,Net Banking,30,34,30872
C1106,Customer 1106,22,Female,Chicago,O2106,2026-01-10,Sports,Smartphone,85,Credit Card,359,44,3740
C1107,Customer 1107,46,Female,Houston,O2107,2026-01-11,Electronics,Running Shoes,240,Credit Card,338,34,8160
C1108,Customer 1108,64,Male,Houston,O2108,2026-01-12,Home Decor,Handbag,1749,Credit Card,331,48,83952
C1109,Customer 1109,21,Female,Houston,O2109,2026-01-13,Fashion,Handbag,971,PayPal,316,35,33985
C1110,Customer 1110,29,Female,Miami,O2110,2026-01-14,Fashion,Smartphone,1281,PayPal,296,42,53802
C1111,Customer 1111,62,Female,Houston,O2111,2026-01-15,Fashion,Running Shoes,311,Debit Card,330,19,5909
C1112,Customer 1112,19,Female,New York,O2112,2026-01-16,Sports,Handbag,735,Net Banking,220,8,5880
C1113,Customer 1113,44,Female,Houston,O2113,2026-01-17,Sports,Lipstick,224,Net Banking,147,39,8736
C1114,Customer 1114,48,Male,Miami,O2114,2026-01-18,Sports,Table Lamp,1191,PayPal,259,33,39303
C1115,Customer 1115,53,Male,Houston,O2115,2026-01-19,Beauty,Table Lamp,78,Debit Card,292,44,3432
C1116,Customer 1116,53,Female,Chicago,O2116,2026-01-20,Fashion,Handbag,402,Credit Card,299,28,11256
C1117,Customer 1117,43,Female,Chicago,O2117,2026-01-21,Home Decor,Running Shoes,1118,PayPal,143,37,41366
C1118,Customer 1118,60,Female,Miami,O2118,2026-01-22,Sports,Handbag,276,Net Banking,235,48,13248
C1119,Customer 1119,44,Male,New York,O2119,2026-01-23,Sports,Running Shoes,1102,Net Banking,115,25,27550
C1120,Customer 1120,22,Male,New York,O2120,2026-01-24,Fashion,Lipstick,620,Net Banking,90,36,22320
C1121,Customer 1121,37,Female,Los Angeles,O2121,2026-01-25,Sports,Running Shoes,1380,Credit Card,208,17,23460
C1122,Customer 1122,28,Male,Miami,O2122,2026-01-26,Beauty,Handbag,1018,Net Banking,164,24,24432
C1123,Customer 1123,27,Male,Houston,O2123,2026-01-27,Beauty,Lipstick,971,Credit Card,84,21,20391
C1124,Customer 1124,57,Female,Miami,O2124,2026-01-28,Sports,Smartphone,737,Credit Card,77,2,1474
C1125,Customer 1125,55,Male,Los Angeles,O2125,2026-01-29,Fashion,Table Lamp,1960,Credit Card,161,31,60760
C1126,Customer 1126,23,Male,Miami,O2126,2026-01-30,Fashion,Handbag,682,PayPal,5,44,30008
C1127,Customer 1127,25,Female,Miami,O2127,2026-01-31,Fashion,Handbag,432,Credit Card,78,33,14256
C1128,Customer 1128,40,Male,Los Angeles,O2128,2026-02-01,Electronics,Handbag,1639,Debit Card,91,30,49170
C1129,Customer 1129,64,Male,New York,O2129,2026-02-02,Sports,Lipstick,1207,Net Banking,87,12,14484
C1130,Customer 1130,43,Female,Houston,O2130,2026-02-03,Fashion,Smartphone,1710,PayPal,270,44,75240
C1131,Customer 1131,63,Male,Los Angeles,O2131,2026-02-04,Beauty,Running Shoes,124,Net Banking,104,12,1488
C1132,Customer 1132,60,Male,Chicago,O2132,2026-02-05,Home Decor,Smartphone,229,Credit Card,339,49,11221
C1133,Customer 1133,29,Female,New York,O2133,2026-02-06,Home Decor,Lipstick,1989,PayPal,175,24,47736
C1134,Customer 1134,43,Female,Chicago,O2134,2026-02-07,Fashion,Handbag,40,Debit Card,54,24,960
C1135,Customer 1135,30,Female,New York,O2135,2026-02-08,Home Decor,Table Lamp,1556,Credit Card,211,11,17116
C1136,Customer 1136,57,Male,Houston,O2136,2026-02-09,Home Decor,Handbag,1376,Net Banking,95,13,17888
C1137,Customer 1137,35,Female,Houston,O2137,2026-02-10,Electronics,Running Shoes,1410,Debit Card,223,27,38070
C1138,Customer 1138,42,Male,Miami,O2138,2026-02-11,Beauty,Table Lamp,1163,Credit Card,9,8,9304
C1139,Customer 1139,50,Female,Chicago,O2139,2026-02-12,Beauty,Handbag,626,Debit Card,53,10,6260
C1140,Customer 1140,64,Male,New York,O2140,2026-02-13,Electronics,Table Lamp,548,Credit Card,77,8,4384
C1141,Customer 1141,57,Female,Houston,O2141,2026-02-14,Electronics,Smartphone,748,PayPal,206,20,14960
C1142,Customer 1142,60,Female,Los Angeles,O2142,2026-02-15,Home Decor,Lipstick,1035,Credit Card,316,8,8280
C1143,Customer 1143,29,Female,Houston,O2143,2026-02-16,Sports,Handbag,880,PayPal,302,9,7920
C1144,Customer 1144,61,Female,Los Angeles,O2144,2026-02-17,Home Decor,Running Shoes,110,Credit Card,310,7,770
C1145,Customer 1145,53,Male,New York,O2145,2026-02-18,Electronics,Smartphone,1566,Credit Card,330,14,21924
C1146,Customer 1146,21,Female,Houston,O2146,2026-02-19,Beauty,Handbag,1091,Net Banking,112,28,30548
C1147,Customer 1147,22,Female,Houston,O2147,2026-02-20,Home Decor,Smartphone,1422,Debit Card,351,2,2844
C1148,Customer 1148,54,Male,New York,O2148,2026-02-21,Sports,Running Shoes,701,Debit Card,165,43,30143
C1149,Customer 1149,25,Female,Houston,O2149,2026-02-22,Home Decor,Handbag,950,Debit Card,279,8,7600
C1150,Customer 1150,59,Male,Los Angeles,O2150,2026-02-23,Fashion,Running Shoes,350,Credit Card,27,13,4550
C1151,Customer 1151,45,Female,Houston,O2151,2026-02-24,Home Decor,Table Lamp,870,Credit Card,70,21,18270
C1152,Customer 1152,48,Female,Chicago,O2152,2026-02-25,Electronics,Running Shoes,1053,Credit Card,218,47,49491
C1153,Customer 1153,26,Female,Miami,O2153,2026-02-26,Beauty,Table Lamp,1288,PayPal,189,28,36064
C1154,Customer 1154,46,Male,Los Angeles,O2154,2026-02-27,Beauty,Handbag,1350,PayPal,333,35,47250
C1155,Customer 1155,31,Female,Chicago,O2155,2026-02-28,Electronics,Table Lamp,47,Net Banking,306,23,1081
C1156,Customer 1156,57,Female,New York,O2156,2026-03-01,Fashion,Handbag,669,Credit Card,124,46,30774
C1157,Customer 1157,58,Female,Los Angeles,O2157,2026-03-02,Electronics,Handbag,1570,Debit Card,19,15,23550
C1158,Customer 1158,39,Male,Miami,O2158,2026-03-03,Home Decor,Lipstick,1419,Debit Card,257,2,2838
C1159,Customer 1159,28,Male,Miami,O2159,2026-03-04,Electronics,Handbag,1666,Net Banking,296,12,19992
C1160,Customer 1160,40,Female,New York,O2160,2026-03-05,Electronics,Table Lamp,937,Debit Card,22,36,33732
C1161,Customer 1161,18,Male,New York,O2161,2026-03-06,Fashion,Lipstick,1059,Net Banking,40,3,3177
C1162,Customer 1162,63,Female,Los Angeles,O2162,2026-03-07,Home Decor,Lipstick,463,Credit Card,38,5,2315
C1163,Customer 1163,54,Female,Houston,O2163,2026-03-08,Sports,Handbag,1714,Debit Card,48,3,5142
C1164,Customer 1164,38,Female,New York,O2164,2026-03-09,Sports,Running Shoes,1356,Credit Card,183,47,63732
C1165,Customer 1165,43,Female,Houston,O2165,2026-03-10,Beauty,Running Shoes,746,PayPal,75,19,14174
C1166,Customer 1166,63,Female,Chicago,O2166,2026-03-11,Electronics,Lipstick,1546,Debit Card,209,2,3092
C1167,Customer 1167,53,Female,Miami,O2167,2026-03-12,Beauty,Handbag,828,PayPal,183,44,36432
C1168,Customer 1168,40,Female,Houston,O2168,2026-03-13,Fashion,Running Shoes,782,Debit Card,107,37,28934
C1169,Customer 1169,18,Male,Miami,O2169,2026-03-14,Sports,Handbag,22,Credit Card,188,17,374
C1170,Customer 1170,57,Male,Houston,O2170,2026-03-15,Electronics,Handbag,924,Net Banking,264,14,12936
C1171,Customer 1171,32,Male,Chicago,O2171,2026-03-16,Fashion,Lipstick,1941,Credit Card,86,28,54348
C1172,Customer 1172,38,Male,New York,O2172,2026-03-17,Fashion,Lipstick,1593,Credit Card,324,27,43011
C1173,Customer 1173,64,Male,Chicago,O2173,2026-03-18,Electronics,Smartphone,930,Credit Card,331,10,9300
C1174,Customer 1174,26,Male,New York,O2174,2026-03-19,Fashion,Running Shoes,834,Debit Card,137,3,2502
C1175,Customer 1175,26,Male,New York,O2175,2026-03-20,Electronics,Running Shoes,380,Net Banking,346,36,13680
C1176,Customer 1176,27,Female,Miami,O2176,2026-03-21,Electronics,Running Shoes,1324,PayPal,336,38,50312
C1177,Customer 1177,43,Female,Chicago,O2177,2026-03-22,Home Decor,Table Lamp,341,Credit Card,95,25,8525
C1178,Customer 1178,58,Female,Houston,O2178,2026-03-23,Beauty,Handbag,1639,Debit Card,326,22,36058
C1179,Customer 1179,52,Female,Chicago,O2179,2026-03-24,Fashion,Lipstick,270,PayPal,245,48,12960
C1180,Customer 1180,42,Male,Miami,O2180,2026-03-25,Fashion,Running Shoes,1823,Credit Card,90,39,71097
C1181,Customer 1181,43,Male,New York,O2181,2026-03-26,Home Decor,Smartphone,1904,PayPal,59,47,89488
C1182,Customer 1182,28,Female,Miami,O2182,2026-03-27,Home Decor,Running Shoes,1238,Credit Card,28,30,37140
C1183,Customer 1183,55,Female,Los Angeles,O2183,2026-03-28,Home Decor,Handbag,706,PayPal,72,21,14826
C1184,Customer 1184,19,Male,Los Angeles,O2184,2026-03-29,Sports,Handbag,696,PayPal,270,30,20880
C1185,Customer 1185,24,Female,Houston,O2185,2026-03-30,Sports,Lipstick,959,Net Banking,24,28,26852
C1186,Customer 1186,35,Female,Miami,O2186,2026-03-31,Sports,Table Lamp,396,Net Banking,112,31,12276
C1187,Customer 1187,44,Female,Houston,O2187,2026-04-01,Electronics,Lipstick,1925,Credit Card,300,26,50050
C1188,Customer 1188,51,Female,Houston,O2188,2026-04-02,Fashion,Running Shoes,830,Debit Card,56,43,35690
C1189,Customer 1189,44,Male,Los Angeles,O2189,2026-04-03,Beauty,Smartphone,477,Net Banking,223,22,10494
C1190,Customer 1190,34,Female,Houston,O2190,2026-04-04,Electronics,Lipstick,1448,PayPal,120,21,30408
C1191,Customer 1191,60,Female,Los Angeles,O2191,2026-04-05,Fashion,Table Lamp,78,Net Banking,179,1,78
C1192,Customer 1192,61,Male,New York,O2192,2026-04-06,Fashion,Lipstick,1505,Net Banking,288,37,55685
C1193,Customer 1193,41,Male,Miami,O2193,2026-04-07,Home Decor,Handbag,1137,Credit Card,281,13,14781
C1194,Customer 1194,42,Female,Houston,O2194,2026-04-08,Home Decor,Running Shoes,1791,Net Banking,189,21,37611
C1195,Customer 1195,24,Male,Los Angeles,O2195,2026-04-09,Electronics,Running Shoes,1194,Net Banking,66,46,54924
C1196,Customer 1196,23,Female,Chicago,O2196,2026-04-10,Home Decor,Running Shoes,209,PayPal,298,9,1881
C1197,Customer 1197,41,Female,Houston,O2197,2026-04-11,Fashion,Running Shoes,225,Net Banking,249,17,3825
C1198,Customer 1198,50,Male,New York,O2198,2026-04-12,Home Decor,Running Shoes,1979,PayPal,76,47,93013
C1199,Customer 1199,46,Female,New York,O2199,2026-04-13,Sports,Running Shoes,221,Net Banking,137,21,4641
C1200,Customer 1200,60,Female,Chicago,O2200,2026-04-14,Home Decor,Smartphone,517,Net Banking,164,31,16027
C1201,Customer 1201,39,Female,Los Angeles,O2201,2026-04-15,Fashion,Table Lamp,25,Debit Card,233,39,975
C1202,Customer 1202,43,Female,Houston,O2202,2026-04-16,Electronics,Running Shoes,1531,Net Banking,255,22,33682
C1203,Customer 1203,45,Male,Los Angeles,O2203,2026-04-17,Beauty,Table Lamp,893,PayPal,294,12,10716
C1204,Customer 1204,38,Male,New York,O2204,2026-04-18,Home Decor,Running Shoes,341,PayPal,170,6,2046
C1205,Customer 1205,24,Female,Los Angeles,O2205,2026-04-19,Fashion,Lipstick,726,Credit Card,317,16,11616
C1206,Customer 1206,34,Male,New York,O2206,2026-04-20,Beauty,Running Shoes,1910,Credit Card,174,26,49660
C1207,Customer 1207,37,Female,Los Angeles,O2207,2026-04-21,Beauty,Handbag,560,Debit Card,345,5,2800
C1208,Customer 1208,58,Female,Chicago,O2208,2026-04-22,Sports,Smartphone,1634,PayPal,18,9,14706
C1209,Customer 1209,37,Female,Miami,O2209,2026-04-23,Beauty,Lipstick,951,PayPal,70,46,43746
C1210,Customer 1210,39,Female,Chicago,O2210,2026-04-24,Fashion,Lipstick,265,PayPal,338,40,10600
C1211,Customer 1211,45,Female,Chicago,O2211,2026-04-25,Fashion,Handbag,1001,Debit Card,116,14,14014
C1212,Customer 1212,57,Male,Miami,O2212,2026-04-26,Home Decor,Running Shoes,1799,PayPal,80,44,79156
C1213,Customer 1213,24,Female,Miami,O2213,2026-04-27,Home Decor,Smartphone,737,Credit Card,15,42,30954
C1214,Customer 1214,18,Male,Houston,O2214,2026-04-28,Home Decor,Lipstick,889,Debit Card,176,30,26670
C1215,Customer 1215,49,Male,Houston,O2215,2026-04-29,Beauty,Smartphone,824,Credit Card,269,26,21424
